CustomerID,本次购买日期,上次购买日期,间隔天数
12642.0,2011-11-14,2011-10-20,25.0
12643.0,2011-05-03,2011-01-11,112.0
12643.0,2011-06-10,2011-05-03,38.0
12643.0,2011-06-20,2011-06-10,10.0
12643.0,2011-08-03,2011-06-20,44.0
12645.0,2011-05-04,2011-01-27,97.0
12645.0,2011-08-22,2011-05-04,110.0
12645.0,2011-11-06,2011-08-22,76.0
12646.0,2011-12-05,2011-10-21,45.0
12647.0,2010-12-07,2010-12-05,2.0
12647.0,2010-12-17,2010-12-07,10.0
12647.0,2011-03-18,2010-12-17,91.0
12647.0,2011-04-08,2011-03-18,21.0
12647.0,2011-05-24,2011-04-08,46.0
12647.0,2011-07-07,2011-05-24,44.0
12647.0,2011-08-05,2011-07-07,29.0
12647.0,2011-09-11,2011-08-05,37.0
12647.0,2011-09-22,2011-09-11,11.0
12647.0,2011-11-17,2011-09-22,56.0
12649.0,2011-08-24,2011-05-11,105.0
12653.0,2011-07-14,2011-02-16,148.0
12654.0,2011-05-26,2011-02-17,98.0
12654.0,2011-11-02,2011-05-26,160.0
12654.0,2011-11-29,2011-11-02,27.0
12656.0,2011-05-20,2011-04-20,30.0
12656.0,2011-08-15,2011-05-20,87.0
12656.0,2011-09-28,2011-08-15,44.0
12656.0,2011-11-22,2011-09-28,55.0
12657.0,2011-10-28,2011-09-22,36.0
12657.0,2011-11-28,2011-10-28,31.0
12662.0,2011-02-03,2010-12-01,64.0
12662.0,2011-03-08,2011-02-03,33.0
12662.0,2011-04-14,2011-03-08,37.0
12662.0,2011-06-05,2011-04-14,52.0
12662.0,2011-07-19,2011-06-05,44.0
12662.0,2011-08-24,2011-07-19,36.0
12662.0,2011-10-18,2011-08-24,55.0
12662.0,2011-11-16,2011-10-18,29.0
12662.0,2011-12-09,2011-11-16,23.0
12664.0,2011-04-21,2011-01-21,90.0
12664.0,2011-07-19,2011-04-21,89.0
12664.0,2011-09-13,2011-07-19,56.0
12664.0,2011-10-04,2011-09-13,21.0
12664.0,2011-10-12,2011-10-04,8.0
12664.0,2011-11-04,2011-10-12,23.0
12664.0,2011-11-23,2011-11-04,19.0
12664.0,2011-12-01,2011-11-23,8.0
12668.0,2011-01-31,2010-12-19,43.0
12668.0,2011-03-25,2011-01-31,53.0
12668.0,2011-11-28,2011-03-25,248.0
12669.0,2011-04-05,2011-03-28,8.0
12669.0,2011-07-12,2011-04-05,98.0
12670.0,2011-05-24,2011-04-21,33.0
12670.0,2011-09-02,2011-05-24,101.0
12670.0,2011-11-10,2011-09-02,69.0
12670.0,2011-11-29,2011-11-10,19.0
12673.0,2011-12-04,2011-01-17,321.0
12674.0,2011-06-22,2011-05-16,37.0
12674.0,2011-09-09,2011-06-22,79.0
12674.0,2011-11-01,2011-09-09,53.0
12676.0,2011-03-24,2011-02-01,51.0
12676.0,2011-06-02,2011-03-24,70.0
12676.0,2011-08-08,2011-06-02,67.0
12676.0,2011-09-30,2011-08-08,53.0
12676.0,2011-11-15,2011-09-30,46.0
12678.0,2011-02-28,2010-12-21,69.0
12678.0,2011-03-31,2011-02-28,31.0
12678.0,2011-04-04,2011-03-31,4.0
12678.0,2011-06-05,2011-04-04,62.0
12678.0,2011-07-13,2011-06-05,38.0
12678.0,2011-08-31,2011-07-13,49.0
12678.0,2011-09-22,2011-08-31,22.0
12678.0,2011-10-28,2011-09-22,36.0
12679.0,2011-05-18,2011-03-01,78.0
12679.0,2011-09-13,2011-05-18,118.0
12679.0,2011-10-12,2011-09-13,29.0
12680.0,2011-09-11,2011-08-18,24.0
12680.0,2011-09-27,2011-09-11,16.0
12680.0,2011-12-09,2011-09-27,73.0
12681.0,2010-12-20,2010-12-07,13.0
12681.0,2011-01-05,2010-12-20,16.0
12681.0,2011-01-10,2011-01-05,5.0
12681.0,2011-01-19,2011-01-10,9.0
12681.0,2011-01-31,2011-01-19,12.0
12681.0,2011-03-13,2011-01-31,41.0
12681.0,2011-03-15,2011-03-13,2.0
12681.0,2011-03-22,2011-03-15,7.0
12681.0,2011-04-17,2011-03-22,26.0
12681.0,2011-05-13,2011-04-17,26.0
12681.0,2011-05-25,2011-05-13,12.0
12681.0,2011-06-05,2011-05-25,11.0
12681.0,2011-07-08,2011-06-05,33.0
12681.0,2011-07-11,2011-07-08,3.0
12681.0,2011-09-23,2011-07-11,74.0
12681.0,2011-10-27,2011-09-23,34.0
12681.0,2011-11-09,2011-10-27,13.0
12681.0,2011-11-17,2011-11-09,8.0
12681.0,2011-11-25,2011-11-17,8.0
12682.0,2010-12-09,2010-12-03,6.0
12682.0,2011-01-05,2010-12-09,27.0
12682.0,2011-02-01,2011-01-05,27.0
12682.0,2011-02-02,2011-02-01,1.0
12682.0,2011-03-14,2011-02-02,40.0
12682.0,2011-04-04,2011-03-14,21.0
12682.0,2011-05-13,2011-04-04,39.0
12682.0,2011-05-16,2011-05-13,3.0
12682.0,2011-05-22,2011-05-16,6.0
12682.0,2011-05-31,2011-05-22,9.0
12682.0,2011-06-15,2011-05-31,15.0
12682.0,2011-07-04,2011-06-15,19.0
12682.0,2011-07-12,2011-07-04,8.0
12682.0,2011-07-19,2011-07-12,7.0
12682.0,2011-08-12,2011-07-19,24.0
12682.0,2011-08-25,2011-08-12,13.0
12682.0,2011-08-31,2011-08-25,6.0
12682.0,2011-09-15,2011-08-31,15.0
12682.0,2011-09-19,2011-09-15,4.0
12682.0,2011-10-10,2011-09-19,21.0
12682.0,2011-11-01,2011-10-10,22.0
12682.0,2011-11-10,2011-11-01,9.0
12682.0,2011-11-18,2011-11-10,8.0
12682.0,2011-11-25,2011-11-18,7.0
12682.0,2011-11-30,2011-11-25,5.0
12682.0,2011-12-06,2011-11-30,6.0
12683.0,2011-01-17,2010-12-09,39.0
12683.0,2011-03-01,2011-01-17,43.0
12683.0,2011-03-23,2011-03-01,22.0
12683.0,2011-05-03,2011-03-23,41.0
12683.0,2011-05-12,2011-05-03,9.0
12683.0,2011-06-08,2011-05-12,27.0
12683.0,2011-08-26,2011-06-08,79.0
12683.0,2011-09-08,2011-08-26,13.0
12683.0,2011-10-20,2011-09-08,42.0
12683.0,2011-12-05,2011-10-20,46.0
12684.0,2011-05-16,2011-05-10,6.0
12684.0,2011-05-26,2011-05-16,10.0
12684.0,2011-06-22,2011-05-26,27.0
12684.0,2011-10-07,2011-06-22,107.0
12684.0,2011-11-15,2011-10-07,39.0
12684.0,2011-12-02,2011-11-15,17.0
12685.0,2011-09-08,2011-09-07,1.0
12685.0,2011-09-25,2011-09-08,17.0
12685.0,2011-10-13,2011-09-25,18.0
12685.0,2011-10-19,2011-10-13,6.0
12685.0,2011-11-11,2011-10-19,23.0
12689.0,2011-11-14,2011-08-04,102.0
12691.0,2011-01-24,2010-12-17,38.0
12691.0,2011-01-25,2011-01-24,1.0
12691.0,2011-07-17,2011-01-25,173.0
12691.0,2011-10-12,2011-07-17,87.0
12691.0,2011-11-11,2011-10-12,30.0
12693.0,2011-03-20,2011-01-24,55.0
12693.0,2011-05-12,2011-03-20,53.0
12693.0,2011-08-04,2011-05-12,84.0
12694.0,2011-09-30,2011-06-09,113.0
12695.0,2011-08-24,2011-05-13,103.0
12695.0,2011-10-04,2011-08-24,41.0
12695.0,2011-12-02,2011-10-04,59.0
12697.0,2011-07-31,2011-06-23,38.0
12697.0,2011-11-11,2011-07-31,103.0
12700.0,2011-07-06,2011-05-08,59.0
12700.0,2011-10-05,2011-07-06,91.0
12700.0,2011-12-02,2011-10-05,58.0
12701.0,2011-09-21,2011-04-11,163.0
12704.0,2011-08-04,2011-06-23,42.0
12704.0,2011-08-26,2011-08-04,22.0
12704.0,2011-09-22,2011-08-26,27.0
12704.0,2011-11-04,2011-09-22,43.0
12704.0,2011-11-17,2011-11-04,13.0
12704.0,2011-12-02,2011-11-17,15.0
12705.0,2011-04-08,2010-12-17,112.0
12705.0,2011-05-22,2011-04-08,44.0
12705.0,2011-07-04,2011-05-22,43.0
12705.0,2011-09-23,2011-07-04,81.0
12705.0,2011-10-28,2011-09-23,35.0
12705.0,2011-11-22,2011-10-28,25.0
12705.0,2011-11-24,2011-11-22,2.0
12708.0,2011-01-14,2010-12-06,39.0
12708.0,2011-03-07,2011-01-14,52.0
12708.0,2011-04-21,2011-03-07,45.0
12708.0,2011-05-23,2011-04-21,32.0
12708.0,2011-06-13,2011-05-23,21.0
12708.0,2011-08-30,2011-06-13,78.0
12708.0,2011-09-28,2011-08-30,29.0
12708.0,2011-11-07,2011-09-28,40.0
12708.0,2011-11-10,2011-11-07,3.0
12709.0,2010-12-17,2010-12-08,9.0
12709.0,2011-01-25,2010-12-17,39.0
12709.0,2011-03-01,2011-01-25,35.0
12709.0,2011-03-30,2011-03-01,29.0
12709.0,2011-04-14,2011-03-30,15.0
12709.0,2011-05-06,2011-04-14,22.0
12709.0,2011-06-02,2011-05-06,27.0
12709.0,2011-07-14,2011-06-02,42.0
12709.0,2011-07-27,2011-07-14,13.0
12709.0,2011-09-04,2011-07-27,39.0
12709.0,2011-09-29,2011-09-04,25.0
12709.0,2011-10-12,2011-09-29,13.0
12709.0,2011-10-27,2011-10-12,15.0
12709.0,2011-11-24,2011-10-27,28.0
12710.0,2011-07-01,2011-05-22,40.0
12710.0,2011-09-04,2011-07-01,65.0
12712.0,2010-12-09,2010-12-03,6.0
12712.0,2011-01-12,2010-12-09,34.0
12712.0,2011-02-01,2011-01-12,20.0
12712.0,2011-03-07,2011-02-01,34.0
12712.0,2011-03-16,2011-03-07,9.0
12712.0,2011-05-10,2011-03-16,55.0
12712.0,2011-05-23,2011-05-10,13.0
12712.0,2011-06-10,2011-05-23,18.0
12712.0,2011-07-15,2011-06-10,35.0
12712.0,2011-08-25,2011-07-15,41.0
12712.0,2011-10-21,2011-08-25,57.0
12712.0,2011-11-11,2011-10-21,21.0
12714.0,2011-05-17,2011-02-18,88.0
12714.0,2011-06-13,2011-05-17,27.0
12714.0,2011-08-25,2011-06-13,73.0
12714.0,2011-11-30,2011-08-25,97.0
12716.0,2011-12-06,2011-07-29,130.0
12717.0,2011-07-11,2011-04-08,94.0
12719.0,2011-12-04,2011-10-05,60.0
12720.0,2010-12-17,2010-12-05,12.0
12720.0,2011-01-31,2010-12-17,45.0
12720.0,2011-02-09,2011-01-31,9.0
12720.0,2011-03-22,2011-02-09,41.0
12720.0,2011-04-11,2011-03-22,20.0
12720.0,2011-05-04,2011-04-11,23.0
12720.0,2011-05-26,2011-05-04,22.0
12720.0,2011-05-31,2011-05-26,5.0
12720.0,2011-06-23,2011-05-31,23.0
12720.0,2011-07-12,2011-06-23,19.0
12720.0,2011-08-03,2011-07-12,22.0
12720.0,2011-08-07,2011-08-03,4.0
12720.0,2011-09-06,2011-08-07,30.0
12720.0,2011-09-20,2011-09-06,14.0
12720.0,2011-10-05,2011-09-20,15.0
12720.0,2011-10-18,2011-10-05,13.0
12720.0,2011-10-31,2011-10-18,13.0
12720.0,2011-11-16,2011-10-31,16.0
12720.0,2011-11-24,2011-11-16,8.0
12720.0,2011-12-07,2011-11-24,13.0
12721.0,2011-02-09,2010-12-20,51.0
12721.0,2011-04-07,2011-02-09,57.0
12721.0,2011-06-09,2011-04-07,63.0
12721.0,2011-09-21,2011-06-09,104.0
12721.0,2011-11-08,2011-09-21,48.0
12722.0,2011-08-14,2011-07-12,33.0
12722.0,2011-08-17,2011-08-14,3.0
12722.0,2011-09-15,2011-08-17,29.0
12723.0,2011-11-23,2011-10-05,49.0
12723.0,2011-12-06,2011-11-23,13.0
12724.0,2011-06-19,2011-01-11,159.0
12724.0,2011-09-19,2011-06-19,92.0
12724.0,2011-12-04,2011-09-19,76.0
12726.0,2011-01-28,2010-12-17,42.0
12726.0,2011-03-20,2011-01-28,51.0
12726.0,2011-05-09,2011-03-20,50.0
12726.0,2011-06-08,2011-05-09,30.0
12726.0,2011-09-14,2011-06-08,98.0
12726.0,2011-11-11,2011-09-14,58.0
12727.0,2011-02-16,2011-01-23,24.0
12727.0,2011-03-03,2011-02-16,15.0
12727.0,2011-06-05,2011-03-03,94.0
12727.0,2011-09-05,2011-06-05,92.0
12727.0,2011-11-29,2011-09-05,85.0
12728.0,2011-02-28,2011-01-11,48.0
12728.0,2011-03-27,2011-02-28,27.0
12728.0,2011-09-29,2011-03-27,186.0
12731.0,2011-01-31,2010-12-10,52.0
12731.0,2011-03-31,2011-01-31,59.0
12731.0,2011-04-01,2011-03-31,1.0
12731.0,2011-05-11,2011-04-01,40.0
12731.0,2011-06-17,2011-05-11,37.0
12731.0,2011-07-18,2011-06-17,31.0
12731.0,2011-09-15,2011-07-18,59.0
12731.0,2011-09-30,2011-09-15,15.0
12731.0,2011-10-19,2011-09-30,19.0
12731.0,2011-11-16,2011-10-19,28.0
12735.0,2011-01-28,2011-01-06,22.0
12739.0,2011-09-22,2011-09-01,21.0
12744.0,2011-04-04,2011-01-25,69.0
12744.0,2011-04-05,2011-04-04,1.0
12744.0,2011-07-18,2011-04-05,104.0
12744.0,2011-10-14,2011-07-18,88.0
12744.0,2011-10-19,2011-10-14,5.0
12747.0,2010-12-13,2010-12-05,8.0
12747.0,2011-01-20,2010-12-13,38.0
12747.0,2011-03-01,2011-01-20,40.0
12747.0,2011-05-05,2011-03-01,65.0
12747.0,2011-05-25,2011-05-05,20.0
12747.0,2011-06-28,2011-05-25,34.0
12747.0,2011-08-22,2011-06-28,55.0
12747.0,2011-10-04,2011-08-22,43.0
12747.0,2011-11-17,2011-10-04,44.0
12747.0,2011-12-07,2011-11-17,20.0
12748.0,2010-12-02,2010-12-01,1.0
12748.0,2010-12-05,2010-12-02,3.0
12748.0,2010-12-06,2010-12-05,1.0
12748.0,2010-12-07,2010-12-06,1.0
12748.0,2010-12-08,2010-12-07,1.0
12748.0,2010-12-09,2010-12-08,1.0
12748.0,2010-12-10,2010-12-09,1.0
12748.0,2010-12-13,2010-12-10,3.0
12748.0,2010-12-14,2010-12-13,1.0
12748.0,2010-12-16,2010-12-14,2.0
12748.0,2010-12-17,2010-12-16,1.0
12748.0,2010-12-21,2010-12-17,4.0
12748.0,2010-12-23,2010-12-21,2.0
12748.0,2011-01-05,2010-12-23,13.0
12748.0,2011-01-16,2011-01-05,11.0
12748.0,2011-01-18,2011-01-16,2.0
12748.0,2011-02-17,2011-01-18,30.0
12748.0,2011-02-22,2011-02-17,5.0
12748.0,2011-02-23,2011-02-22,1.0
12748.0,2011-02-27,2011-02-23,4.0
12748.0,2011-02-28,2011-02-27,1.0
12748.0,2011-03-08,2011-02-28,8.0
12748.0,2011-03-11,2011-03-08,3.0
12748.0,2011-03-18,2011-03-11,7.0
12748.0,2011-03-21,2011-03-18,3.0
12748.0,2011-03-24,2011-03-21,3.0
12748.0,2011-03-25,2011-03-24,1.0
12748.0,2011-04-01,2011-03-25,7.0
12748.0,2011-04-08,2011-04-01,7.0
12748.0,2011-04-17,2011-04-08,9.0
12748.0,2011-04-28,2011-04-17,11.0
12748.0,2011-05-01,2011-04-28,3.0
12748.0,2011-05-05,2011-05-01,4.0
12748.0,2011-05-06,2011-05-05,1.0
12748.0,2011-05-08,2011-05-06,2.0
12748.0,2011-05-10,2011-05-08,2.0
12748.0,2011-05-11,2011-05-10,1.0
12748.0,2011-05-12,2011-05-11,1.0
12748.0,2011-05-27,2011-05-12,15.0
12748.0,2011-05-31,2011-05-27,4.0
12748.0,2011-06-06,2011-05-31,6.0
12748.0,2011-06-07,2011-06-06,1.0
12748.0,2011-06-08,2011-06-07,1.0
12748.0,2011-06-10,2011-06-08,2.0
12748.0,2011-06-15,2011-06-10,5.0
12748.0,2011-06-17,2011-06-15,2.0
12748.0,2011-06-21,2011-06-17,4.0
12748.0,2011-06-22,2011-06-21,1.0
12748.0,2011-06-23,2011-06-22,1.0
12748.0,2011-06-28,2011-06-23,5.0
12748.0,2011-06-30,2011-06-28,2.0
12748.0,2011-07-01,2011-06-30,1.0
12748.0,2011-07-03,2011-07-01,2.0
12748.0,2011-07-08,2011-07-03,5.0
12748.0,2011-07-11,2011-07-08,3.0
12748.0,2011-07-14,2011-07-11,3.0
12748.0,2011-07-18,2011-07-14,4.0
12748.0,2011-07-21,2011-07-18,3.0
12748.0,2011-07-28,2011-07-21,7.0
12748.0,2011-07-29,2011-07-28,1.0
12748.0,2011-07-31,2011-07-29,2.0
12748.0,2011-08-03,2011-07-31,3.0
12748.0,2011-08-04,2011-08-03,1.0
12748.0,2011-08-05,2011-08-04,1.0
12748.0,2011-08-07,2011-08-05,2.0
12748.0,2011-08-17,2011-08-07,10.0
12748.0,2011-08-24,2011-08-17,7.0
12748.0,2011-08-25,2011-08-24,1.0
12748.0,2011-08-30,2011-08-25,5.0
12748.0,2011-09-02,2011-08-30,3.0
12748.0,2011-09-06,2011-09-02,4.0
12748.0,2011-09-07,2011-09-06,1.0
12748.0,2011-09-09,2011-09-07,2.0
12748.0,2011-09-11,2011-09-09,2.0
12748.0,2011-09-15,2011-09-11,4.0
12748.0,2011-09-16,2011-09-15,1.0
12748.0,2011-09-26,2011-09-16,10.0
12748.0,2011-09-28,2011-09-26,2.0
12748.0,2011-09-30,2011-09-28,2.0
12748.0,2011-10-05,2011-09-30,5.0
12748.0,2011-10-06,2011-10-05,1.0
12748.0,2011-10-07,2011-10-06,1.0
12748.0,2011-10-09,2011-10-07,2.0
12748.0,2011-10-10,2011-10-09,1.0
12748.0,2011-10-19,2011-10-10,9.0
12748.0,2011-10-23,2011-10-19,4.0
12748.0,2011-10-25,2011-10-23,2.0
12748.0,2011-10-26,2011-10-25,1.0
12748.0,2011-11-01,2011-10-26,6.0
12748.0,2011-11-02,2011-11-01,1.0
12748.0,2011-11-04,2011-11-02,2.0
12748.0,2011-11-06,2011-11-04,2.0
12748.0,2011-11-07,2011-11-06,1.0
12748.0,2011-11-08,2011-11-07,1.0
12748.0,2011-11-10,2011-11-08,2.0
12748.0,2011-11-11,2011-11-10,1.0
12748.0,2011-11-15,2011-11-11,4.0
12748.0,2011-11-16,2011-11-15,1.0
12748.0,2011-11-17,2011-11-16,1.0
12748.0,2011-11-18,2011-11-17,1.0
12748.0,2011-11-22,2011-11-18,4.0
12748.0,2011-11-23,2011-11-22,1.0
12748.0,2011-11-24,2011-11-23,1.0
12748.0,2011-11-25,2011-11-24,1.0
12748.0,2011-11-28,2011-11-25,3.0
12748.0,2011-11-29,2011-11-28,1.0
12748.0,2011-12-01,2011-11-29,2.0
12748.0,2011-12-02,2011-12-01,1.0
12748.0,2011-12-04,2011-12-02,2.0
12748.0,2011-12-05,2011-12-04,1.0
12748.0,2011-12-08,2011-12-05,3.0
12748.0,2011-12-09,2011-12-08,1.0
12749.0,2011-08-01,2011-05-10,83.0
12749.0,2011-11-17,2011-08-01,108.0
12749.0,2011-12-06,2011-11-17,19.0
12753.0,2011-02-09,2010-12-12,59.0
12753.0,2011-03-02,2011-02-09,21.0
12753.0,2011-04-05,2011-03-02,34.0
12753.0,2011-07-27,2011-04-05,113.0
12753.0,2011-11-17,2011-07-27,113.0
12754.0,2011-03-07,2011-02-04,31.0
12754.0,2011-04-18,2011-03-07,42.0
12755.0,2011-03-04,2010-12-09,85.0
12757.0,2011-05-23,2011-05-12,11.0
12757.0,2011-06-07,2011-05-23,15.0
12757.0,2011-07-20,2011-06-07,43.0
12757.0,2011-10-06,2011-07-20,78.0
12757.0,2011-10-19,2011-10-06,13.0
12757.0,2011-11-11,2011-10-19,23.0
12757.0,2011-11-14,2011-11-11,3.0
12757.0,2011-11-24,2011-11-14,10.0
12758.0,2011-08-15,2011-03-08,160.0
12759.0,2011-06-21,2011-03-09,104.0
12759.0,2011-10-18,2011-06-21,119.0
12762.0,2011-12-02,2011-11-14,18.0
12763.0,2011-07-24,2010-12-05,231.0
12766.0,2011-01-09,2010-12-08,32.0
12766.0,2011-02-21,2011-01-09,43.0
12766.0,2011-04-13,2011-02-21,51.0
12766.0,2011-07-13,2011-04-13,91.0
12766.0,2011-10-13,2011-07-13,92.0
12766.0,2011-12-06,2011-10-13,54.0
12775.0,2011-03-22,2011-02-01,49.0
12775.0,2011-05-20,2011-03-22,59.0
12775.0,2011-06-03,2011-05-20,14.0
12775.0,2011-11-22,2011-06-03,172.0
12778.0,2011-03-14,2011-01-31,42.0
12778.0,2011-03-25,2011-03-14,11.0
12778.0,2011-06-09,2011-03-25,76.0
12778.0,2011-10-07,2011-06-09,120.0
12778.0,2011-11-20,2011-10-07,44.0
12779.0,2011-01-17,2010-12-03,45.0
12779.0,2011-02-04,2011-01-17,18.0
12779.0,2011-03-15,2011-02-04,39.0
12779.0,2011-04-05,2011-03-15,21.0
12779.0,2011-05-25,2011-04-05,50.0
12779.0,2011-06-03,2011-05-25,9.0
12779.0,2011-11-02,2011-06-03,152.0
12781.0,2011-10-07,2011-02-28,221.0
12782.0,2011-01-26,2010-12-17,40.0
12782.0,2011-03-31,2011-01-26,64.0
12782.0,2011-07-13,2011-03-31,104.0
12782.0,2011-12-05,2011-07-13,145.0
12783.0,2011-10-14,2011-09-25,19.0
12783.0,2011-10-17,2011-10-14,3.0
12783.0,2011-11-07,2011-10-17,21.0
12783.0,2011-12-07,2011-11-07,30.0
12784.0,2011-11-30,2011-11-24,6.0
12787.0,2011-09-09,2011-05-31,101.0
12787.0,2011-11-30,2011-09-09,82.0
12793.0,2011-01-09,2010-12-03,37.0
12794.0,2011-10-17,2011-09-02,45.0
12798.0,2011-10-26,2011-06-22,126.0
12798.0,2011-11-29,2011-10-26,34.0
12808.0,2011-06-08,2010-12-06,184.0
12808.0,2011-11-03,2011-06-08,148.0
12811.0,2011-03-23,2011-02-28,23.0
12811.0,2011-03-24,2011-03-23,1.0
12815.0,2011-07-15,2011-05-25,51.0
12816.0,2011-09-05,2011-06-16,81.0
12820.0,2011-09-26,2011-01-17,252.0
12820.0,2011-10-26,2011-09-26,30.0
12820.0,2011-12-06,2011-10-26,41.0
12822.0,2011-09-30,2011-09-13,17.0
12823.0,2011-02-23,2011-02-16,7.0
12823.0,2011-03-30,2011-02-23,35.0
12823.0,2011-08-04,2011-03-30,127.0
12823.0,2011-09-26,2011-08-04,53.0
12826.0,2011-01-19,2010-12-09,41.0
12826.0,2011-01-27,2011-01-19,8.0
12826.0,2011-06-14,2011-01-27,138.0
12826.0,2011-09-29,2011-06-14,107.0
12826.0,2011-11-10,2011-09-29,42.0
12826.0,2011-12-07,2011-11-10,27.0
12827.0,2011-11-07,2011-10-26,12.0
12827.0,2011-12-04,2011-11-07,27.0
12828.0,2011-08-19,2011-08-01,18.0
12828.0,2011-09-01,2011-08-19,13.0
12828.0,2011-10-05,2011-09-01,34.0
12828.0,2011-12-02,2011-10-05,58.0
12828.0,2011-12-07,2011-12-02,5.0
12829.0,2011-01-07,2010-12-14,24.0
12830.0,2011-07-06,2011-06-21,15.0
12830.0,2011-07-28,2011-07-06,22.0
12830.0,2011-09-09,2011-07-28,43.0
12830.0,2011-11-02,2011-09-09,54.0
12832.0,2011-11-07,2011-09-02,66.0
12836.0,2011-05-04,2011-02-01,92.0
12836.0,2011-07-25,2011-05-04,82.0
12836.0,2011-10-11,2011-07-25,78.0
12838.0,2011-11-06,2010-12-01,340.0
12839.0,2010-12-17,2010-12-07,10.0
12839.0,2011-02-25,2010-12-17,70.0
12839.0,2011-05-25,2011-02-25,89.0
12839.0,2011-06-09,2011-05-25,15.0
12839.0,2011-07-05,2011-06-09,26.0
12839.0,2011-07-29,2011-07-05,24.0
12839.0,2011-08-18,2011-07-29,20.0
12839.0,2011-09-08,2011-08-18,21.0
12839.0,2011-09-29,2011-09-08,21.0
12839.0,2011-10-27,2011-09-29,28.0
12839.0,2011-11-15,2011-10-27,19.0
12839.0,2011-11-28,2011-11-15,13.0
12839.0,2011-12-07,2011-11-28,9.0
12840.0,2011-05-09,2011-04-27,12.0
12840.0,2011-06-10,2011-05-09,32.0
12840.0,2011-07-19,2011-06-10,39.0
12841.0,2010-12-05,2010-12-03,2.0
12841.0,2011-01-06,2010-12-05,32.0
12841.0,2011-01-19,2011-01-06,13.0
12841.0,2011-01-31,2011-01-19,12.0
12841.0,2011-02-10,2011-01-31,10.0
12841.0,2011-02-16,2011-02-10,6.0
12841.0,2011-02-25,2011-02-16,9.0
12841.0,2011-03-07,2011-02-25,10.0
12841.0,2011-03-27,2011-03-07,20.0
12841.0,2011-04-14,2011-03-27,18.0
12841.0,2011-05-01,2011-04-14,17.0
12841.0,2011-06-12,2011-05-01,42.0
12841.0,2011-07-03,2011-06-12,21.0
12841.0,2011-07-17,2011-07-03,14.0
12841.0,2011-08-03,2011-07-17,17.0
12841.0,2011-08-25,2011-08-03,22.0
12841.0,2011-09-11,2011-08-25,17.0
12841.0,2011-10-05,2011-09-11,24.0
12841.0,2011-10-19,2011-10-05,14.0
12841.0,2011-10-27,2011-10-19,8.0
12841.0,2011-11-17,2011-10-27,21.0
12841.0,2011-11-25,2011-11-17,8.0
12841.0,2011-12-05,2011-11-25,10.0
12842.0,2011-09-30,2011-02-04,238.0
12843.0,2011-05-03,2011-03-20,44.0
12843.0,2011-05-10,2011-05-03,7.0
12843.0,2011-06-06,2011-05-10,27.0
12843.0,2011-06-15,2011-06-06,9.0
12843.0,2011-06-24,2011-06-15,9.0
12843.0,2011-07-03,2011-06-24,9.0
12843.0,2011-10-05,2011-07-03,94.0
12844.0,2011-11-10,2011-08-01,101.0
12845.0,2011-03-14,2011-02-22,20.0
12845.0,2011-03-16,2011-03-14,2.0
12845.0,2011-03-17,2011-03-16,1.0
12849.0,2011-11-08,2011-03-16,237.0
12853.0,2011-04-14,2011-01-28,76.0
12853.0,2011-07-28,2011-04-14,105.0
12854.0,2011-04-12,2011-01-25,77.0
12854.0,2011-09-22,2011-04-12,163.0
12856.0,2011-10-14,2011-10-07,7.0
12856.0,2011-10-31,2011-10-14,17.0
12856.0,2011-11-11,2011-10-31,11.0
12856.0,2011-11-21,2011-11-11,10.0
12856.0,2011-12-02,2011-11-21,11.0
12857.0,2011-05-13,2011-02-10,92.0
12865.0,2011-11-13,2011-08-08,97.0
12867.0,2011-02-14,2010-12-14,62.0
12867.0,2011-03-21,2011-02-14,35.0
12867.0,2011-05-09,2011-03-21,49.0
12867.0,2011-06-27,2011-05-09,49.0
12867.0,2011-09-04,2011-06-27,69.0
12867.0,2011-11-13,2011-09-04,70.0
12868.0,2011-01-12,2010-12-01,42.0
12868.0,2011-01-27,2011-01-12,15.0
12868.0,2011-03-16,2011-01-27,48.0
12868.0,2011-05-05,2011-03-16,50.0
12868.0,2011-06-07,2011-05-05,33.0
12871.0,2011-09-16,2011-05-16,123.0
12872.0,2011-01-17,2010-12-09,39.0
12875.0,2011-07-19,2010-12-12,219.0
12876.0,2011-10-13,2011-05-27,139.0
12877.0,2011-01-14,2010-12-16,29.0
12877.0,2011-02-24,2011-01-14,41.0
12877.0,2011-03-27,2011-02-24,31.0
12877.0,2011-04-01,2011-03-27,5.0
12877.0,2011-05-05,2011-04-01,34.0
12877.0,2011-05-23,2011-05-05,18.0
12877.0,2011-06-15,2011-05-23,23.0
12877.0,2011-08-07,2011-06-15,53.0
12877.0,2011-09-22,2011-08-07,46.0
12877.0,2011-11-15,2011-09-22,54.0
12877.0,2011-12-06,2011-11-15,21.0
12878.0,2011-04-17,2011-03-18,30.0
12879.0,2011-09-19,2011-09-09,10.0
12879.0,2011-10-26,2011-09-19,37.0
12882.0,2011-11-30,2011-11-06,24.0
12883.0,2011-11-15,2011-09-11,65.0
12885.0,2011-10-07,2011-08-08,60.0
12886.0,2011-10-03,2011-05-04,152.0
12888.0,2011-05-09,2011-03-29,41.0
12891.0,2011-05-03,2011-02-20,72.0
12891.0,2011-06-07,2011-05-03,35.0
12895.0,2011-10-28,2011-09-14,44.0
12897.0,2011-05-19,2011-02-11,97.0
