CustomerID,订单数,购买商品数,总消费金额,平均订单行金额,平均客单价,首次购买日期,最近购买日期,客户分层
12662.0,11,2058,3849.78,16.74,349.98,2010-12-01 13:04:00,2011-12-09 11:59:00,高价值客户
12664.0,9,1203,4881.88,131.94,542.43,2011-01-21 11:42:00,2011-12-01 17:07:00,高价值客户
12665.0,1,37,63.0,21.0,63.0,2011-01-19 08:34:00,2011-01-19 08:34:00,低价值客户
12667.0,1,395,620.13,18.79,620.13,2011-10-12 17:00:00,2011-10-12 17:00:00,低价值客户
12668.0,4,1634,3807.15,23.65,951.79,2010-12-19 12:46:00,2011-11-28 10:56:00,高价值客户
12669.0,3,1115,2744.03,27.17,914.68,2011-03-28 10:15:00,2011-07-12 09:54:00,中价值客户
12670.0,5,1397,2996.05,32.57,599.21,2011-04-21 10:16:00,2011-11-29 15:23:00,中价值客户
12672.0,1,78,225.9,22.59,225.9,2011-01-14 09:20:00,2011-01-14 09:20:00,低价值客户
12673.0,2,351,610.52,14.54,305.26,2011-01-17 11:46:00,2011-12-04 13:55:00,低价值客户
12674.0,4,1133,1970.6,23.74,492.65,2011-05-16 09:10:00,2011-11-01 12:12:00,中价值客户
12676.0,6,670,1331.39,29.59,221.9,2011-02-01 15:41:00,2011-11-15 12:25:00,中价值客户
12678.0,12,10923,17628.46,106.84,1469.04,2010-12-21 11:00:00,2011-10-28 13:04:00,高价值客户
12679.0,4,554,1113.02,23.19,278.25,2011-03-01 12:26:00,2011-10-12 12:30:00,中价值客户
12680.0,4,443,862.81,16.59,215.7,2011-08-18 15:44:00,2011-12-09 12:50:00,中价值客户
12681.0,22,7536,13787.54,21.61,626.71,2010-12-07 10:08:00,2011-11-25 11:33:00,高价值客户
12682.0,31,5575,12288.22,23.41,396.39,2010-12-03 13:59:00,2011-12-06 10:00:00,高价值客户
12683.0,15,4987,8476.57,24.64,565.1,2010-12-09 10:37:00,2011-12-05 16:31:00,高价值客户
12684.0,7,1985,2283.63,21.75,326.23,2011-05-10 12:55:00,2011-12-02 09:53:00,中价值客户
12685.0,6,1523,2863.08,18.24,477.18,2011-09-07 10:28:00,2011-11-11 13:46:00,中价值客户
12686.0,1,107,89.14,12.73,89.14,2010-12-03 09:51:00,2010-12-03 09:51:00,低价值客户
12688.0,1,3028,4873.81,28.5,4873.81,2011-08-18 08:49:00,2011-08-18 08:49:00,高价值客户
12689.0,2,628,1247.61,17.33,623.8,2011-08-04 10:04:00,2011-11-14 08:31:00,中价值客户
12690.0,1,106,389.01,24.31,389.01,2011-05-18 09:09:00,2011-05-18 09:09:00,低价值客户
12691.0,6,394,1035.8,32.37,172.63,2010-12-17 14:46:00,2011-11-11 16:49:00,中价值客户
12693.0,4,255,855.91,21.95,213.98,2011-01-24 12:58:00,2011-08-04 17:51:00,中价值客户
12694.0,2,509,869.67,23.5,434.83,2011-06-09 17:48:00,2011-09-30 13:06:00,中价值客户
12695.0,4,220,582.1,21.56,145.53,2011-05-13 13:15:00,2011-12-02 13:22:00,低价值客户
12697.0,3,508,957.59,23.36,319.2,2011-06-23 15:44:00,2011-11-11 08:47:00,中价值客户
12700.0,4,2967,4939.99,18.43,1235.0,2011-05-08 16:10:00,2011-12-02 10:47:00,高价值客户
12701.0,2,678,797.71,15.05,398.86,2011-04-11 13:02:00,2011-09-21 10:47:00,中价值客户
12702.0,1,53,219.0,18.25,219.0,2011-11-20 10:36:00,2011-11-20 10:36:00,低价值客户
12703.0,1,164,283.55,13.5,283.55,2011-09-29 17:52:00,2011-09-29 17:52:00,低价值客户
12704.0,8,1006,2340.84,26.6,292.61,2011-06-23 10:20:00,2011-12-02 13:15:00,中价值客户
12705.0,9,3997,6868.29,20.56,763.14,2010-12-17 15:58:00,2011-11-24 13:17:00,高价值客户
12707.0,1,256,603.42,18.29,603.42,2011-02-21 08:38:00,2011-02-21 08:38:00,低价值客户
12708.0,10,1307,2712.91,17.28,271.29,2010-12-06 10:43:00,2011-11-10 09:52:00,中价值客户
12709.0,15,3936,9736.52,46.81,649.1,2010-12-08 09:49:00,2011-11-24 15:38:00,高价值客户
12710.0,3,851,1149.02,14.92,383.01,2011-05-22 14:05:00,2011-09-04 12:00:00,中价值客户
12712.0,13,1062,4396.13,33.05,338.16,2010-12-03 14:30:00,2011-11-11 08:19:00,高价值客户
12713.0,1,508,848.55,22.33,848.55,2011-12-09 12:16:00,2011-12-09 12:16:00,中价值客户
12714.0,5,3069,4708.86,18.18,941.77,2011-02-18 10:53:00,2011-11-30 15:43:00,高价值客户
12715.0,1,197,353.86,16.85,353.86,2011-08-25 15:22:00,2011-08-25 15:22:00,低价值客户
12716.0,2,708,1053.49,15.27,526.75,2011-07-29 13:28:00,2011-12-06 08:55:00,中价值客户
12717.0,2,506,1030.98,18.75,515.49,2011-04-08 10:32:00,2011-07-11 14:47:00,中价值客户
12718.0,1,203,238.25,12.54,238.25,2011-09-29 16:38:00,2011-09-29 16:38:00,低价值客户
12719.0,2,374,644.95,16.54,322.48,2011-10-05 14:50:00,2011-12-04 13:45:00,低价值客户
12720.0,25,4672,5781.73,16.33,231.27,2010-12-05 15:21:00,2011-12-07 08:03:00,高价值客户
12721.0,6,1959,2656.13,16.5,442.69,2010-12-20 11:38:00,2011-11-08 12:13:00,中价值客户
12722.0,4,566,997.63,18.82,249.41,2011-07-12 11:55:00,2011-09-15 14:50:00,中价值客户
12723.0,5,434,725.07,10.51,145.01,2011-10-05 15:52:00,2011-12-06 10:19:00,中价值客户
12724.0,4,445,1031.41,19.46,257.85,2011-01-11 15:00:00,2011-12-04 16:02:00,中价值客户
12725.0,1,164,427.8,17.82,427.8,2010-12-03 15:45:00,2010-12-03 15:45:00,低价值客户
12726.0,7,3143,2609.1,21.04,372.73,2010-12-17 12:56:00,2011-11-11 13:35:00,中价值客户
12727.0,7,2098,3980.7,28.64,568.67,2011-01-23 15:17:00,2011-11-29 11:46:00,高价值客户
12728.0,4,419,836.33,18.18,209.08,2011-01-11 13:31:00,2011-09-29 15:31:00,中价值客户
12729.0,1,233,453.01,17.42,453.01,2011-08-18 11:40:00,2011-08-18 11:40:00,低价值客户
12731.0,12,8437,18895.91,68.96,1574.66,2010-12-10 10:56:00,2011-11-16 11:59:00,高价值客户
12732.0,1,111,236.26,19.69,236.26,2011-06-13 11:33:00,2011-06-13 11:33:00,低价值客户
12733.0,1,137,383.95,17.45,383.95,2011-04-19 16:19:00,2011-04-19 16:19:00,低价值客户
12734.0,1,88,110.4,27.6,110.4,2010-12-22 12:47:00,2010-12-22 12:47:00,低价值客户
12735.0,2,368,779.57,18.13,389.78,2011-01-06 14:26:00,2011-01-28 13:37:00,中价值客户
12736.0,1,173,234.0,58.5,234.0,2011-01-11 07:57:00,2011-01-11 07:57:00,低价值客户
12738.0,1,148,155.35,14.12,155.35,2010-12-02 18:27:00,2010-12-02 18:27:00,低价值客户
12739.0,2,486,1013.04,26.66,506.52,2011-09-01 17:45:00,2011-09-22 13:00:00,中价值客户
12740.0,1,342,427.6,15.84,427.6,2011-10-07 10:44:00,2011-10-07 10:44:00,低价值客户
12743.0,2,319,546.43,4.08,273.21,2011-07-28 16:06:00,2011-07-28 16:21:00,低价值客户
12744.0,7,5241,21279.29,95.85,3039.9,2011-01-25 13:26:00,2011-10-19 11:18:00,高价值客户
12747.0,11,1275,4196.01,40.74,381.46,2010-12-05 15:38:00,2011-12-07 14:34:00,高价值客户
12748.0,209,25747,33719.73,7.34,161.34,2010-12-01 12:48:00,2011-12-09 12:20:00,高价值客户
12749.0,5,1471,4090.88,20.56,818.18,2011-05-10 15:25:00,2011-12-06 09:56:00,高价值客户
12750.0,1,137,275.88,18.39,275.88,2011-08-03 09:13:00,2011-08-03 09:13:00,低价值客户
12752.0,1,2262,4366.78,82.39,4366.78,2011-09-19 13:32:00,2011-09-19 13:32:00,高价值客户
12753.0,6,11421,21429.39,108.78,3571.57,2010-12-12 11:44:00,2011-11-17 10:52:00,高价值客户
12754.0,3,6481,3010.74,47.79,1003.58,2011-02-04 10:31:00,2011-04-18 09:00:00,中价值客户
12755.0,2,1491,3811.95,952.99,1905.97,2010-12-09 10:44:00,2011-03-04 12:42:00,高价值客户
12756.0,1,144,112.08,28.02,112.08,2011-09-14 09:31:00,2011-09-14 09:31:00,低价值客户
12757.0,13,2402,7857.1,21.18,604.39,2011-05-12 19:01:00,2011-11-24 12:30:00,高价值客户
12758.0,2,2135,2791.59,28.78,1395.8,2011-03-08 12:05:00,2011-08-15 10:22:00,中价值客户
12759.0,3,902,1531.44,16.12,510.48,2011-03-09 08:09:00,2011-10-18 14:49:00,中价值客户
12762.0,2,1227,1898.52,27.51,949.26,2011-11-14 14:23:00,2011-12-02 10:23:00,中价值客户
12763.0,2,316,494.08,27.45,247.04,2010-12-05 15:46:00,2011-07-24 14:12:00,低价值客户
12764.0,1,386,1693.88,37.64,1693.88,2011-01-27 10:19:00,2011-01-27 10:19:00,中价值客户
12766.0,7,3646,6989.63,22.55,998.52,2010-12-08 13:53:00,2011-12-06 08:46:00,高价值客户
12769.0,1,356,1143.6,35.74,1143.6,2011-04-15 10:25:00,2011-04-15 10:25:00,中价值客户
12770.0,1,743,1351.45,112.62,1351.45,2011-05-13 09:33:00,2011-05-13 09:33:00,中价值客户
12772.0,1,556,892.47,16.23,892.47,2011-10-11 09:19:00,2011-10-11 09:19:00,中价值客户
12775.0,5,877,1386.04,21.0,277.21,2011-02-01 13:45:00,2011-11-22 16:33:00,中价值客户
12778.0,6,825,822.23,16.44,137.04,2011-01-31 14:35:00,2011-11-20 11:30:00,中价值客户
12779.0,8,2024,3981.36,26.72,497.67,2010-12-03 13:40:00,2011-11-02 11:43:00,高价值客户
12781.0,2,671,826.74,33.07,413.37,2011-02-28 08:43:00,2011-10-07 10:37:00,中价值客户
12782.0,5,1086,2330.92,22.63,466.18,2010-12-17 11:30:00,2011-12-05 09:16:00,中价值客户
12783.0,6,624,2225.91,26.5,370.98,2011-09-25 15:35:00,2011-12-07 15:56:00,中价值客户
12784.0,2,300,574.42,9.74,287.21,2011-11-24 12:53:00,2011-11-30 15:38:00,低价值客户
12785.0,1,131,311.95,22.28,311.95,2010-12-10 13:48:00,2010-12-10 13:48:00,低价值客户
12787.0,3,261,463.66,23.18,154.55,2011-05-31 09:36:00,2011-11-30 08:44:00,低价值客户
12789.0,1,4,91.85,22.96,91.85,2011-10-05 13:34:00,2011-10-05 13:34:00,低价值客户
12790.0,1,166,324.92,15.47,324.92,2011-05-31 14:14:00,2011-05-31 14:14:00,低价值客户
12791.0,1,97,192.6,96.3,192.6,2010-12-01 11:27:00,2010-12-01 11:27:00,低价值客户
12792.0,1,217,400.54,16.02,400.54,2011-03-28 11:36:00,2011-03-28 11:36:00,低价值客户
12793.0,2,295,545.48,22.73,272.74,2010-12-03 15:14:00,2011-01-09 12:12:00,低价值客户
12794.0,2,592,860.41,19.12,430.2,2011-09-02 12:01:00,2011-10-17 14:54:00,中价值客户
12795.0,1,68,430.48,30.75,430.48,2011-11-21 10:27:00,2011-11-21 10:27:00,低价值客户
12797.0,1,118,254.03,19.54,254.03,2010-12-09 10:55:00,2010-12-09 10:55:00,低价值客户
12798.0,3,5256,6977.04,872.13,2325.68,2011-06-22 10:11:00,2011-11-29 15:52:00,高价值客户
12802.0,1,314,427.58,17.1,427.58,2011-06-06 09:36:00,2011-06-06 09:36:00,低价值客户
12808.0,3,188,483.65,17.27,161.22,2010-12-06 10:27:00,2011-11-03 10:05:00,低价值客户
12809.0,1,220,489.31,19.57,489.31,2011-06-15 10:51:00,2011-06-15 10:51:00,低价值客户
12811.0,3,230,514.85,16.61,171.62,2011-02-28 15:39:00,2011-03-24 09:42:00,低价值客户
12812.0,1,164,229.64,15.31,229.64,2011-10-26 09:54:00,2011-10-26 09:54:00,低价值客户
12814.0,1,49,125.92,62.96,125.92,2011-08-30 12:11:00,2011-08-30 12:11:00,低价值客户
12815.0,2,379,1063.46,22.63,531.73,2011-05-25 13:34:00,2011-07-15 10:21:00,中价值客户
12816.0,2,128,572.2,19.73,286.1,2011-06-16 13:24:00,2011-09-05 12:41:00,低价值客户
12817.0,1,53,166.04,41.51,166.04,2011-03-03 16:28:00,2011-03-03 16:28:00,低价值客户
12818.0,1,929,1542.08,110.15,1542.08,2011-03-23 12:06:00,2011-03-23 12:06:00,中价值客户
12820.0,4,722,942.34,15.97,235.59,2011-01-17 12:34:00,2011-12-06 15:12:00,中价值客户
12821.0,1,70,92.72,15.45,92.72,2011-05-09 15:51:00,2011-05-09 15:51:00,低价值客户
12822.0,2,550,948.88,20.63,474.44,2011-09-13 13:46:00,2011-09-30 10:04:00,中价值客户
12823.0,5,230,1759.5,351.9,351.9,2011-02-16 12:15:00,2011-09-26 07:35:00,中价值客户
12824.0,1,232,397.12,15.88,397.12,2011-10-11 12:49:00,2011-10-11 12:49:00,低价值客户
12826.0,7,1058,1474.72,16.21,210.67,2010-12-09 15:21:00,2011-12-07 10:25:00,中价值客户
12827.0,3,197,430.15,17.21,143.38,2011-10-26 15:44:00,2011-12-04 12:17:00,低价值客户
12828.0,6,494,1018.71,18.19,169.78,2011-08-01 16:16:00,2011-12-07 08:45:00,中价值客户
12829.0,2,376,293.0,26.64,146.5,2010-12-14 14:54:00,2011-01-07 11:13:00,低价值客户
12830.0,6,9848,6814.64,179.33,1135.77,2011-06-21 10:53:00,2011-11-02 11:54:00,高价值客户
12831.0,1,135,215.05,23.89,215.05,2011-03-22 13:02:00,2011-03-22 13:02:00,低价值客户
12832.0,2,195,383.03,14.19,191.51,2011-09-02 13:48:00,2011-11-07 13:30:00,低价值客户
12833.0,1,156,417.38,17.39,417.38,2011-07-17 13:46:00,2011-07-17 13:46:00,低价值客户
12834.0,1,110,312.38,17.35,312.38,2011-03-02 09:49:00,2011-03-02 09:49:00,低价值客户
12836.0,4,1064,2612.86,14.93,653.22,2011-02-01 11:19:00,2011-10-11 15:10:00,中价值客户
12837.0,1,24,134.1,11.17,134.1,2011-06-19 16:07:00,2011-06-19 16:07:00,低价值客户
12838.0,2,359,683.13,5.55,341.56,2010-12-01 11:57:00,2011-11-06 12:20:00,中价值客户
12839.0,14,3807,5591.42,17.81,399.39,2010-12-07 15:48:00,2011-12-07 12:33:00,高价值客户
12840.0,4,1511,2726.77,24.13,681.69,2011-04-27 12:21:00,2011-07-19 09:29:00,中价值客户
12841.0,25,2757,4022.35,9.58,160.89,2010-12-03 10:43:00,2011-12-05 11:13:00,高价值客户
12842.0,2,547,1118.99,32.91,559.5,2011-02-04 12:36:00,2011-09-30 15:33:00,中价值客户
12843.0,8,781,1702.26,16.53,212.78,2011-03-20 14:38:00,2011-10-05 12:09:00,中价值客户
12844.0,2,125,325.96,6.27,162.98,2011-08-01 13:11:00,2011-11-10 13:31:00,低价值客户
12845.0,4,204,354.09,13.11,88.52,2011-02-22 14:10:00,2011-03-17 13:34:00,低价值客户
12847.0,1,909,871.54,9.58,871.54,2011-11-17 13:16:00,2011-11-17 13:16:00,中价值客户
12849.0,2,623,1050.89,20.61,525.44,2011-03-16 12:26:00,2011-11-08 13:41:00,中价值客户
12851.0,1,109,135.18,2.7,135.18,2011-09-04 12:41:00,2011-09-04 12:41:00,低价值客户
12852.0,1,149,311.55,18.33,311.55,2011-02-18 08:47:00,2011-02-18 08:47:00,低价值客户
12853.0,6,800,1957.1,25.09,326.18,2011-01-28 10:28:00,2011-07-28 11:29:00,中价值客户
12854.0,3,627,1324.5,12.04,441.5,2011-01-25 13:35:00,2011-09-22 12:15:00,中价值客户
12855.0,1,30,38.1,12.7,38.1,2010-12-02 09:37:00,2010-12-02 09:37:00,低价值客户
12856.0,6,1079,2179.93,6.94,363.32,2011-10-07 12:38:00,2011-12-02 10:52:00,中价值客户
12857.0,2,343,1106.4,24.05,553.2,2011-02-10 12:32:00,2011-05-13 10:20:00,中价值客户
12863.0,1,188,521.2,104.24,521.2,2011-10-18 14:15:00,2011-10-18 14:15:00,低价值客户
12864.0,1,216,147.12,49.04,147.12,2011-07-24 13:03:00,2011-07-24 13:03:00,低价值客户
12865.0,2,925,1568.23,16.51,784.12,2011-08-08 10:11:00,2011-11-13 14:31:00,中价值客户
12866.0,1,171,559.12,21.5,559.12,2011-03-01 14:11:00,2011-03-01 14:11:00,低价值客户
12867.0,7,4298,4036.82,7.5,576.69,2010-12-14 16:39:00,2011-11-13 15:30:00,高价值客户
12868.0,6,928,1607.06,15.02,267.84,2010-12-01 12:50:00,2011-06-07 10:42:00,中价值客户
12871.0,2,200,380.64,34.6,190.32,2011-05-16 13:32:00,2011-09-16 15:07:00,低价值客户
12872.0,2,319,599.97,9.09,299.99,2010-12-09 14:44:00,2011-01-17 10:52:00,低价值客户
12873.0,1,128,374.0,93.5,374.0,2011-03-02 14:58:00,2011-03-02 14:58:00,低价值客户
12875.0,2,2019,343.23,171.62,171.62,2010-12-12 12:03:00,2011-07-19 15:30:00,低价值客户
12876.0,2,1941,2218.02,26.09,1109.01,2011-05-27 13:34:00,2011-10-13 12:26:00,中价值客户
12877.0,12,1178,1535.77,9.97,127.98,2010-12-16 12:23:00,2011-12-06 10:30:00,中价值客户
12878.0,2,547,854.99,18.19,427.5,2011-03-18 14:02:00,2011-04-17 13:07:00,中价值客户
12879.0,3,370,573.22,57.32,191.07,2011-09-09 12:11:00,2011-10-26 12:24:00,低价值客户
12881.0,1,21,298.0,42.57,298.0,2011-03-09 11:44:00,2011-03-09 11:44:00,低价值客户
12882.0,2,246,1463.04,112.54,731.52,2011-11-06 11:22:00,2011-11-30 16:18:00,中价值客户
12883.0,4,196,703.47,16.75,175.87,2011-09-11 15:18:00,2011-11-15 09:32:00,中价值客户
12884.0,1,43,309.05,44.15,309.05,2011-09-12 13:10:00,2011-09-12 13:10:00,低价值客户
12885.0,3,655,1175.22,16.55,391.74,2011-08-08 11:45:00,2011-10-07 13:40:00,中价值客户
12886.0,2,770,1378.4,16.81,689.2,2011-05-04 11:21:00,2011-10-03 10:09:00,中价值客户
12888.0,2,76,354.12,70.82,177.06,2011-03-29 14:31:00,2011-05-09 16:02:00,低价值客户
12890.0,1,259,380.47,4.64,380.47,2011-11-15 17:26:00,2011-11-15 17:26:00,低价值客户
12891.0,3,950,331.0,110.33,110.33,2011-02-20 11:28:00,2011-06-07 12:31:00,低价值客户
12893.0,1,96,188.14,5.53,188.14,2011-11-09 12:34:00,2011-11-09 12:34:00,低价值客户
12895.0,2,210,372.8,16.95,186.4,2011-09-14 08:35:00,2011-10-28 13:51:00,低价值客户
12897.0,2,110,216.5,54.13,108.25,2011-02-11 11:40:00,2011-05-19 12:13:00,低价值客户
12901.0,28,23075,17654.54,152.19,630.52,2011-03-14 10:41:00,2011-12-01 10:07:00,高价值客户
12902.0,1,66,138.68,13.87,138.68,2011-03-20 12:06:00,2011-03-20 12:06:00,低价值客户
12904.0,2,302,509.58,7.08,254.79,2011-06-20 13:18:00,2011-11-21 14:34:00,低价值客户
12906.0,5,1749,2919.81,46.35,583.96,2011-09-22 15:03:00,2011-11-28 09:55:00,中价值客户
12908.0,2,1200,750.0,375.0,375.0,2011-01-31 12:37:00,2011-06-16 15:39:00,中价值客户
12909.0,5,1280,2178.67,23.94,435.73,2011-03-31 12:51:00,2011-10-31 12:43:00,中价值客户
12910.0,8,1692,3075.04,41.0,384.38,2011-04-12 10:01:00,2011-11-16 14:28:00,中价值客户
12912.0,5,670,1662.3,69.26,332.46,2011-10-30 11:35:00,2011-12-07 08:55:00,中价值客户
12913.0,5,1419,2483.63,49.67,496.73,2010-12-06 16:36:00,2011-12-05 12:11:00,中价值客户
12915.0,2,93,363.65,16.53,181.82,2010-12-02 12:33:00,2011-07-14 11:34:00,低价值客户
12916.0,4,1119,3006.15,28.09,751.54,2011-01-23 10:43:00,2011-07-24 10:35:00,中价值客户
12917.0,1,120,594.0,297.0,594.0,2011-08-03 16:42:00,2011-08-03 16:42:00,低价值客户
12919.0,6,673,1335.19,26.7,222.53,2011-06-23 09:22:00,2011-12-01 13:47:00,中价值客户
12920.0,1,129,164.23,5.87,164.23,2011-11-22 15:05:00,2011-11-22 15:05:00,低价值客户
12921.0,37,9526,16587.09,23.04,448.3,2010-12-01 15:06:00,2011-11-30 16:22:00,高价值客户
12922.0,1,370,405.38,14.48,405.38,2011-07-01 15:35:00,2011-07-01 15:35:00,低价值客户
12923.0,1,69,176.97,6.1,176.97,2011-10-06 16:20:00,2011-10-06 16:20:00,低价值客户
12924.0,4,481,933.7,31.12,233.43,2011-01-16 11:49:00,2011-09-12 13:55:00,中价值客户
12925.0,2,541,694.05,15.42,347.02,2011-09-26 11:05:00,2011-12-05 11:11:00,中价值客户
12928.0,5,1472,2062.7,24.56,412.54,2010-12-15 15:45:00,2011-11-04 14:24:00,中价值客户
12929.0,1,37,117.85,14.73,117.85,2011-02-01 12:08:00,2011-02-01 12:08:00,低价值客户
12930.0,2,252,415.8,16.63,207.9,2011-06-21 13:25:00,2011-09-22 15:18:00,低价值客户
12931.0,15,28004,42055.96,512.88,2803.73,2010-12-17 09:45:00,2011-11-18 12:39:00,高价值客户
12933.0,3,499,607.53,5.73,202.51,2011-03-01 11:30:00,2011-11-15 16:38:00,低价值客户
12935.0,7,1853,2160.7,16.75,308.67,2011-01-24 13:58:00,2011-12-07 17:25:00,中价值客户
12936.0,4,559,1063.9,17.16,265.98,2011-09-22 13:51:00,2011-11-22 17:32:00,中价值客户
12937.0,4,1007,1504.27,12.54,376.07,2011-03-17 14:19:00,2011-11-24 15:05:00,中价值客户
12938.0,1,140,114.14,12.68,114.14,2011-11-14 11:21:00,2011-11-14 11:21:00,低价值客户
12939.0,8,4876,11581.8,246.42,1447.72,2011-01-09 11:20:00,2011-10-06 14:33:00,高价值客户
12940.0,2,411,913.54,9.23,456.77,2011-09-13 10:16:00,2011-10-16 12:09:00,中价值客户
12942.0,3,203,683.9,9.12,227.97,2010-12-09 09:34:00,2011-07-31 14:39:00,中价值客户
12944.0,2,289,604.51,20.15,302.25,2010-12-20 10:41:00,2011-11-04 11:04:00,低价值客户
12945.0,1,165,462.95,20.13,462.95,2011-02-24 14:15:00,2011-02-24 14:15:00,低价值客户
12947.0,6,1165,1603.99,16.54,267.33,2010-12-01 16:21:00,2011-07-19 10:06:00,中价值客户
12948.0,7,1080,2064.95,17.8,294.99,2011-03-20 10:17:00,2011-11-23 17:10:00,中价值客户
12949.0,8,2381,4167.22,19.38,520.9,2011-04-01 13:20:00,2011-11-09 11:25:00,高价值客户
12950.0,3,1380,1843.0,80.13,614.33,2011-11-15 13:48:00,2011-12-07 13:17:00,中价值客户
12951.0,6,503,1064.07,16.89,177.34,2011-01-13 10:33:00,2011-12-01 12:14:00,中价值客户
12952.0,4,653,1387.79,17.57,346.95,2011-09-22 16:37:00,2011-12-04 10:35:00,中价值客户
12953.0,1,84,329.85,19.4,329.85,2011-11-30 09:24:00,2011-11-30 09:24:00,低价值客户
12955.0,11,3664,4757.16,26.43,432.47,2011-03-17 09:03:00,2011-12-08 16:29:00,高价值客户
12956.0,1,34,108.07,5.69,108.07,2011-02-06 16:08:00,2011-02-06 16:08:00,低价值客户
12957.0,8,2549,4017.54,16.88,502.19,2011-01-04 12:18:00,2011-11-30 09:53:00,高价值客户
12962.0,2,129,266.39,16.65,133.19,2011-08-18 13:38:00,2011-12-02 15:55:00,低价值客户
12963.0,8,881,1856.63,19.54,232.08,2010-12-09 09:14:00,2011-12-01 12:55:00,中价值客户
12965.0,1,283,771.91,7.08,771.91,2011-09-11 15:31:00,2011-09-11 15:31:00,中价值客户
12966.0,1,75,160.18,16.02,160.18,2011-11-30 12:38:00,2011-11-30 12:38:00,低价值客户
12967.0,2,438,1660.9,87.42,830.45,2010-12-03 09:49:00,2010-12-16 19:10:00,中价值客户
12968.0,1,73,135.95,27.19,135.95,2011-08-19 15:44:00,2011-08-19 15:44:00,低价值客户
12970.0,4,310,452.24,2.99,113.06,2011-01-21 14:04:00,2011-12-02 14:30:00,低价值客户
12971.0,86,9289,11189.91,36.69,130.12,2010-12-02 16:42:00,2011-12-06 12:20:00,高价值客户
12974.0,1,24,144.8,18.1,144.8,2011-05-26 09:33:00,2011-05-26 09:33:00,低价值客户
12976.0,1,561,738.6,33.57,738.6,2011-05-12 09:55:00,2011-05-12 09:55:00,中价值客户
12977.0,1,12,39.24,4.36,39.24,2011-07-06 16:40:00,2011-07-06 16:40:00,低价值客户
12980.0,9,886,7374.9,368.75,819.43,2010-12-16 11:36:00,2011-07-05 09:34:00,高价值客户
12981.0,2,242,372.22,18.61,186.11,2011-07-29 14:14:00,2011-11-10 12:00:00,低价值客户
12982.0,1,288,390.54,13.95,390.54,2011-04-11 11:51:00,2011-04-11 11:51:00,低价值客户
12984.0,1,26,97.5,24.38,97.5,2011-11-21 12:37:00,2011-11-21 12:37:00,低价值客户
12985.0,2,1533,1239.38,16.31,619.69,2011-11-11 12:44:00,2011-12-09 10:46:00,中价值客户
12987.0,2,219,558.7,19.95,279.35,2011-05-26 12:00:00,2011-09-27 12:03:00,低价值客户
12988.0,1,136,535.32,5.82,535.32,2011-02-20 14:31:00,2011-02-20 14:31:00,低价值客户
12989.0,15,2943,6924.11,108.19,461.61,2010-12-10 13:24:00,2011-12-06 15:28:00,高价值客户
12990.0,3,200,409.5,31.5,136.5,2011-02-02 15:39:00,2011-11-08 13:01:00,低价值客户
12991.0,2,405,503.76,16.25,251.88,2011-08-19 14:39:00,2011-11-16 15:34:00,低价值客户
12993.0,4,240,414.76,15.36,103.69,2011-02-14 14:29:00,2011-11-16 15:49:00,低价值客户
12994.0,3,459,974.42,15.97,324.81,2011-03-16 08:31:00,2011-12-05 15:43:00,中价值客户
12995.0,1,108,211.32,70.44,211.32,2011-09-15 15:44:00,2011-09-15 15:44:00,低价值客户
