CustomerID,本次购买日期,距今天数
17811.0,2011-12-05,4
17812.0,2011-11-27,12
17813.0,2011-11-25,14
17816.0,2011-11-03,36
17817.0,2011-12-05,4
17819.0,2011-09-29,71
17824.0,2011-10-19,51
17827.0,2011-12-04,5
17828.0,2011-11-17,22
17829.0,2011-02-14,298
17830.0,2011-12-08,1
17831.0,2011-11-06,33
17832.0,2011-10-21,49
17835.0,2011-12-07,2
17836.0,2011-10-23,47
17837.0,2011-10-28,42
17838.0,2011-11-13,26
17839.0,2011-10-28,42
17841.0,2011-12-08,1
17843.0,2011-02-09,303
17844.0,2011-08-25,106
17846.0,2011-09-15,85
17848.0,2011-09-19,81
17849.0,2011-05-05,218
17850.0,2010-12-02,372
17852.0,2011-11-28,11
17854.0,2011-06-07,185
17855.0,2010-12-02,372
17856.0,2011-12-08,1
17857.0,2011-12-05,4
17858.0,2011-12-04,5
17859.0,2011-02-08,304
17860.0,2010-12-06,368
17861.0,2011-12-06,3
17862.0,2011-01-20,323
17863.0,2011-10-11,59
17864.0,2011-11-27,12
17865.0,2011-11-09,30
17866.0,2011-07-20,142
17867.0,2011-11-09,30
17869.0,2011-08-24,107
17870.0,2011-12-07,2
17871.0,2011-05-19,204
17873.0,2011-09-20,80
17874.0,2011-06-07,185
17877.0,2011-06-22,170
17878.0,2011-10-27,43
17879.0,2011-06-19,173
17880.0,2010-12-10,364
17881.0,2011-02-08,304
17883.0,2011-12-06,3
17884.0,2011-12-06,3
17885.0,2011-11-27,12
17886.0,2011-11-08,31
17887.0,2011-08-02,129
17888.0,2011-11-18,21
17889.0,2011-05-11,212
17890.0,2011-01-21,322
17891.0,2011-06-30,162
17892.0,2011-10-14,56
17893.0,2011-04-28,225
17894.0,2011-09-29,71
17895.0,2011-10-26,44
17896.0,2011-11-16,23
17897.0,2011-06-20,172
17898.0,2011-09-15,85
17899.0,2011-07-03,159
17900.0,2011-06-02,190
17901.0,2011-11-10,29
17904.0,2011-11-18,21
17905.0,2011-09-29,71
17906.0,2011-04-06,247
17908.0,2010-12-01,373
17911.0,2011-11-30,9
17912.0,2011-02-02,310
17913.0,2011-10-12,58
17914.0,2011-12-06,3
17917.0,2011-10-25,45
17919.0,2011-09-12,88
17920.0,2011-12-05,4
17921.0,2011-10-06,64
17923.0,2011-03-02,282
17924.0,2011-11-28,11
17925.0,2010-12-02,372
17926.0,2011-07-29,133
17928.0,2011-10-25,45
17929.0,2011-11-28,11
17930.0,2011-11-04,35
17931.0,2011-07-28,134
17932.0,2011-11-10,29
17934.0,2011-10-19,51
17935.0,2011-07-24,138
17936.0,2011-12-04,5
17937.0,2011-12-01,8
17939.0,2011-07-03,159
17940.0,2011-10-21,49
17941.0,2011-08-01,130
17942.0,2011-12-02,7
17946.0,2011-04-20,233
17947.0,2011-11-02,37
17948.0,2011-07-15,147
17949.0,2011-12-08,1
17950.0,2011-09-28,72
17951.0,2011-10-31,39
17954.0,2011-12-04,5
17955.0,2011-05-25,198
17956.0,2011-04-04,249
17957.0,2011-10-04,66
17958.0,2011-08-15,116
17960.0,2011-06-21,171
17961.0,2011-11-18,21
17962.0,2011-07-20,142
17964.0,2011-11-08,31
17965.0,2011-11-02,37
17966.0,2011-11-02,37
17967.0,2010-12-03,371
17968.0,2010-12-01,373
17969.0,2011-06-26,166
17970.0,2011-05-12,211
17972.0,2011-04-12,241
17973.0,2011-10-19,51
17974.0,2011-11-15,24
17975.0,2011-11-24,15
17976.0,2010-12-02,372
17977.0,2011-11-10,29
17978.0,2010-12-09,365
17979.0,2011-11-04,35
17980.0,2011-06-27,165
17984.0,2011-07-17,145
17985.0,2011-11-17,22
17986.0,2011-10-14,56
17987.0,2011-06-07,185
17988.0,2011-11-28,11
17990.0,2011-04-17,236
17991.0,2011-04-28,225
17994.0,2011-08-10,121
17995.0,2011-03-03,281
17997.0,2011-09-26,74
17999.0,2011-11-02,37
18001.0,2011-11-27,12
18004.0,2010-12-12,362
18005.0,2011-12-06,3
18006.0,2011-11-16,23
18008.0,2011-09-30,70
18009.0,2011-04-18,235
18010.0,2011-03-28,256
18011.0,2010-12-01,373
18013.0,2011-07-07,155
18014.0,2011-11-11,28
18015.0,2011-12-05,4
18016.0,2011-11-07,32
18017.0,2011-09-19,81
18018.0,2011-08-23,108
18019.0,2011-10-19,51
18022.0,2011-11-04,35
18024.0,2011-07-10,152
18027.0,2011-09-02,98
18030.0,2011-12-05,4
18032.0,2011-01-09,334
18033.0,2011-10-05,65
18034.0,2011-11-18,21
18035.0,2011-11-04,35
18036.0,2011-11-07,32
18037.0,2011-07-08,154
18040.0,2011-11-20,19
18041.0,2011-11-28,11
18042.0,2011-10-17,53
18043.0,2011-11-15,24
18044.0,2011-12-05,4
18045.0,2011-10-25,45
18048.0,2011-05-20,203
18050.0,2010-12-15,359
18053.0,2011-09-30,70
18055.0,2011-12-02,7
18056.0,2011-02-24,288
18058.0,2011-11-30,9
18059.0,2011-11-16,23
18061.0,2011-11-18,21
18062.0,2011-06-19,173
18064.0,2011-07-29,133
18065.0,2011-12-04,5
18066.0,2011-09-25,75
18067.0,2011-10-30,40
18068.0,2011-02-23,289
18069.0,2011-11-13,26
18071.0,2011-03-27,257
18072.0,2011-06-07,185
18073.0,2011-08-17,114
18074.0,2010-12-01,373
18075.0,2011-11-16,23
18077.0,2011-12-01,8
18078.0,2011-05-06,217
18079.0,2011-10-25,45
18080.0,2011-11-21,18
18081.0,2011-11-03,36
18082.0,2011-11-14,25
18084.0,2011-11-23,16
18085.0,2011-01-13,330
18086.0,2011-03-10,274
18087.0,2011-09-02,98
18088.0,2011-10-09,61
18092.0,2011-12-07,2
18093.0,2011-09-07,93
18094.0,2011-09-19,81
18095.0,2011-01-31,312
18096.0,2011-11-28,11
18097.0,2011-12-02,7
18099.0,2011-08-04,127
18101.0,2011-11-28,11
18102.0,2011-12-09,0
18104.0,2011-11-02,37
18105.0,2011-11-02,37
18106.0,2011-01-14,329
18108.0,2011-03-30,254
18109.0,2011-12-08,1
18110.0,2011-11-20,19
18112.0,2011-11-27,12
18113.0,2010-12-06,368
18114.0,2011-02-22,290
18116.0,2011-10-03,67
18117.0,2011-11-14,25
18118.0,2011-11-29,10
18119.0,2010-12-07,367
18120.0,2011-05-09,214
18121.0,2011-07-13,149
18122.0,2011-12-01,8
18123.0,2011-11-15,24
18125.0,2011-11-10,29
18126.0,2011-10-10,60
18127.0,2011-11-20,19
18129.0,2011-04-10,243
18130.0,2011-11-24,15
18133.0,2011-05-11,212
18135.0,2011-11-10,29
18136.0,2011-10-07,63
18138.0,2011-02-17,295
18139.0,2011-11-22,17
18142.0,2011-07-05,157
18143.0,2011-08-15,116
18144.0,2011-12-02,7
18145.0,2011-11-27,12
18146.0,2011-07-22,140
18147.0,2011-10-25,45
18149.0,2011-10-20,50
18150.0,2011-11-07,32
18151.0,2011-07-28,134
18154.0,2011-12-06,3
18155.0,2011-09-25,75
18156.0,2011-11-27,12
18158.0,2011-11-30,9
18159.0,2011-02-11,301
18160.0,2011-10-13,57
18161.0,2011-11-24,15
18164.0,2011-11-02,37
18165.0,2011-06-15,177
18167.0,2011-11-16,23
18168.0,2011-06-16,176
18169.0,2011-10-10,60
18170.0,2011-11-06,33
18171.0,2011-10-12,58
18172.0,2011-11-25,14
18173.0,2011-09-14,86
18174.0,2011-12-02,7
18176.0,2010-12-16,358
18177.0,2011-11-08,31
18178.0,2011-08-03,128
18179.0,2011-11-30,9
18180.0,2011-12-05,4
18181.0,2011-11-15,24
18183.0,2011-04-26,227
18184.0,2011-11-24,15
18185.0,2011-04-04,249
18188.0,2011-11-24,15
18189.0,2011-09-23,77
18190.0,2011-05-31,192
18191.0,2011-03-23,261
18192.0,2011-09-29,71
18193.0,2011-06-27,165
18194.0,2011-09-18,82
18196.0,2011-09-05,95
18198.0,2011-12-05,4
18200.0,2011-08-25,106
18202.0,2011-05-24,199
18203.0,2011-07-05,157
18204.0,2011-09-29,71
18205.0,2011-11-03,36
18209.0,2011-11-11,28
18210.0,2011-12-08,1
18211.0,2011-11-14,25
18212.0,2011-01-17,326
18213.0,2011-04-17,236
18215.0,2011-09-11,89
18216.0,2011-11-08,31
18217.0,2011-11-10,29
18218.0,2011-05-12,211
18219.0,2011-12-07,2
18220.0,2011-04-27,226
18221.0,2011-11-17,22
18222.0,2011-09-08,92
18223.0,2011-12-05,4
18224.0,2011-03-21,263
18225.0,2011-12-06,3
18226.0,2011-10-26,44
18227.0,2011-05-06,217
18228.0,2011-10-14,56
18229.0,2011-11-28,11
18230.0,2011-11-30,9
18231.0,2011-05-31,192
18232.0,2011-09-19,81
18233.0,2011-01-18,325
18235.0,2011-09-29,71
18236.0,2011-11-10,29
18237.0,2011-12-07,2
18239.0,2011-05-05,218
18240.0,2011-10-24,46
18241.0,2011-11-30,9
18242.0,2011-09-28,72
18245.0,2011-12-02,7
18246.0,2011-11-16,23
18248.0,2011-08-09,122
18249.0,2011-11-22,17
18250.0,2011-02-02,310
18251.0,2011-09-13,87
18252.0,2011-10-20,50
18255.0,2011-09-11,89
18257.0,2011-10-31,39
18259.0,2011-11-15,24
18260.0,2011-06-20,172
18261.0,2011-10-27,43
18262.0,2011-07-22,140
18263.0,2011-11-14,25
18265.0,2011-09-28,72
18268.0,2011-07-28,134
18269.0,2010-12-08,366
18270.0,2011-11-01,38
18272.0,2011-12-07,2
18273.0,2011-12-07,2
18274.0,2011-11-09,30
18276.0,2011-10-27,43
18277.0,2011-10-12,58
18278.0,2011-09-27,73
18280.0,2011-03-07,277
18281.0,2011-06-12,180
18282.0,2011-12-02,7
18283.0,2011-12-06,3
18287.0,2011-10-28,42
